dataset,run_accession,gsm,sample_accession,experiment_accession,experiment_title,library_strategy,library_source,library_selection,library_layout,local_fastq_count,local_fastq_complete,expected_fastq,latest_log_status,latest_log_failure_count,latest_log_error_class,recommended_repair_action,run_total_bases,run_total_spots
GSE120137,SRR7872188,GSM3394700,SRS3796795,SRX4711097,GSM3394700: GES15-05028-957; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,107954814,17992469
GSE120137,SRR7872189,GSM3394701,SRS3796796,SRX4711098,GSM3394701: GES15-05029-981; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2165204700,21652047
GSE120137,SRR7872190,GSM3394701,SRS3796796,SRX4711098,GSM3394701: GES15-05029-981; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,129912282,21652047
GSE120137,SRR7872191,GSM3394702,SRS3796797,SRX4711099,GSM3394702: GES15-05030-1029; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2129924500,21299245
GSE120137,SRR7872192,GSM3394702,SRS3796797,SRX4711099,GSM3394702: GES15-05030-1029; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,127795470,21299245
GSE120137,SRR7872193,GSM3394703,SRS3796798,SRX4711100,GSM3394703: GES15-05031-1070; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1640201600,16402016
GSE120137,SRR7872194,GSM3394703,SRS3796798,SRX4711100,GSM3394703: GES15-05031-1070; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,98412096,16402016
GSE120137,SRR7872195,GSM3394704,SRS3796799,SRX4711101,GSM3394704: GES15-05032-1312; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2180287000,21802870
GSE120137,SRR7872196,GSM3394704,SRS3796799,SRX4711101,GSM3394704: GES15-05032-1312; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,130817220,21802870
GSE120137,SRR7872197,GSM3394705,SRS3796800,SRX4711102,GSM3394705: GES15-05033-922; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2247583400,22475834
GSE120137,SRR7872198,GSM3394705,SRS3796800,SRX4711102,GSM3394705: GES15-05033-922; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,134855004,22475834
GSE120137,SRR7872199,GSM3394706,SRS3796801,SRX4711103,GSM3394706: GES15-05034-953; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2210030200,22100302
GSE120137,SRR7872200,GSM3394706,SRS3796801,SRX4711103,GSM3394706: GES15-05034-953; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,132601812,22100302
GSE120137,SRR7872201,GSM3394707,SRS3796802,SRX4711104,GSM3394707: GES15-05035-967; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2055606300,20556063
GSE120137,SRR7872202,GSM3394707,SRS3796802,SRX4711104,GSM3394707: GES15-05035-967; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,123336378,20556063
GSE120137,SRR7872203,GSM3394708,SRS3796803,SRX4711105,GSM3394708: GES15-05036-1003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1529163500,15291635
GSE120137,SRR7872204,GSM3394708,SRS3796803,SRX4711105,GSM3394708: GES15-05036-1003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,91749810,15291635
GSE120137,SRR7872205,GSM3394709,SRS3796804,SRX4711106,GSM3394709: GES15-05037-1020; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2152509300,21525093
GSE120137,SRR7872206,GSM3394709,SRS3796804,SRX4711106,GSM3394709: GES15-05037-1020; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,129150558,21525093
GSE120137,SRR7872207,GSM3394710,SRS3796805,SRX4711107,GSM3394710: GES15-05038-1046; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1984968200,19849682
GSE120137,SRR7872208,GSM3394710,SRS3796805,SRX4711107,GSM3394710: GES15-05038-1046; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,119098092,19849682
GSE120137,SRR7872209,GSM3394711,SRS3796806,SRX4711108,GSM3394711: GES15-05039-1179; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1978521400,19785214
GSE120137,SRR7872210,GSM3394711,SRS3796806,SRX4711108,GSM3394711: GES15-05039-1179; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,118711284,19785214
GSE120137,SRR7872211,GSM3394712,SRS3796807,SRX4711109,GSM3394712: GES15-05040-1306; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1537972600,15379726
GSE120137,SRR7872212,GSM3394712,SRS3796807,SRX4711109,GSM3394712: GES15-05040-1306; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,92278356,15379726
GSE120137,SRR7872213,GSM3394713,SRS3796809,SRX4711110,GSM3394713: GES15-05041-958; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1913904100,19139041
GSE120137,SRR7872214,GSM3394713,SRS3796809,SRX4711110,GSM3394713: GES15-05041-958; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,114834246,19139041
GSE120137,SRR7872215,GSM3394714,SRS3796808,SRX4711111,GSM3394714: GES15-05042-996; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2270709900,22707099
GSE120137,SRR7872216,GSM3394714,SRS3796808,SRX4711111,GSM3394714: GES15-05042-996; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,136242594,22707099
GSE120137,SRR7872217,GSM3394715,SRS3796810,SRX4711112,GSM3394715: GES15-05043-1000; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1939431000,19394310
GSE120137,SRR7872218,GSM3394715,SRS3796810,SRX4711112,GSM3394715: GES15-05043-1000; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,116365860,19394310
GSE120137,SRR7872219,GSM3394716,SRS3796811,SRX4711113,GSM3394716: GES15-05044-1162; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2107619500,21076195
GSE120137,SRR7872220,GSM3394716,SRS3796811,SRX4711113,GSM3394716: GES15-05044-1162; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,126457170,21076195
GSE120137,SRR7872221,GSM3394717,SRS3796814,SRX4711114,GSM3394717: GES15-05045-1165; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2546709500,25467095
GSE120137,SRR7872222,GSM3394717,SRS3796814,SRX4711114,GSM3394717: GES15-05045-1165; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,152802570,25467095
GSE120137,SRR7872223,GSM3394718,SRS3796813,SRX4711115,GSM3394718: GES15-05046-1056; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2380097300,23800973
GSE120137,SRR7872224,GSM3394718,SRS3796813,SRX4711115,GSM3394718: GES15-05046-1056; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,142805838,23800973
GSE120137,SRR7872225,GSM3394719,SRS3796812,SRX4711116,GSM3394719: GES15-05047-1156; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2135030300,21350303
GSE120137,SRR7872226,GSM3394719,SRS3796812,SRX4711116,GSM3394719: GES15-05047-1156; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,128101818,21350303
GSE120137,SRR7872227,GSM3394720,SRS3796815,SRX4711117,GSM3394720: GES15-05048-745; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2144251400,21442514
GSE120137,SRR7872228,GSM3394720,SRS3796815,SRX4711117,GSM3394720: GES15-05048-745; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,128655084,21442514
GSE121141,SRR8032927,GSM3426754,SRS3924414,SRX4865606,GSM3426754: Br0603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3226386600,10754622
GSE121141,SRR8032928,GSM3426754,SRS3924414,SRX4865606,GSM3426754: Br0603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3269033400,10896778
GSE121141,SRR8032929,GSM3426755,SRS3924413,SRX4865607,GSM3426755: Br0607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,4852406400,16174688
GSE121141,SRR8032930,GSM3426755,SRS3924413,SRX4865607,GSM3426755: Br0607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,,,not_needed,already has expected FASTQ files,4720148400,15733828
GSE121141,SRR8032931,GSM3426756,SRS3924516,SRX4865608,GSM3426756: Br0608; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,failed,8,fasterq_timeout_retry_or_ena,"retry with lower fasterq threads/longer timeout and vdb-validate prefetched SRA; if repeated, use ENA direct FASTQ with md5",21970502400,73235008
GSE121141,SRR8032932,GSM3426757,SRS3924491,SRX4865528,GSM3426757: Br0609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,,,not_needed,already has expected FASTQ files,8717962800,29059876
GSE121141,SRR8032933,GSM3426757,SRS3924491,SRX4865528,GSM3426757: Br0609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,,,not_needed,already has expected FASTQ files,8820709800,29402366
GSE121141,SRR8032934,GSM3426758,SRS3924357,SRX4865529,GSM3426758: Br0610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,,,not_needed,already has expected FASTQ files,11940054900,39800183
GSE121141,SRR8032935,GSM3426759,SRS3924358,SRX4865530,GSM3426759: Br1203; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,6224707200,20749024
GSE121141,SRR8032936,GSM3426759,SRS3924358,SRX4865530,GSM3426759: Br1203; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,6097006200,20323354
GSE121141,SRR8032937,GSM3426760,SRS3924360,SRX4865531,GSM3426760: Br1204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,4904868300,16349561
GSE121141,SRR8032938,GSM3426760,SRS3924360,SRX4865531,GSM3426760: Br1204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,5170673700,17235579
GSE121141,SRR8032939,GSM3426761,SRS3924361,SRX4865532,GSM3426761: Br1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,6228840600,20762802
GSE121141,SRR8032940,GSM3426761,SRS3924361,SRX4865532,GSM3426761: Br1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,failed,8,orphan_lock_retry,"after confirming no active prefetch/fasterq process for this run, remove orphan .sra.lock in SSD cache and rerun prefetch/fasterq; if repeated, ENA FASTQ fallback",6326112000,21087040
GSE121141,SRR8032941,GSM3426762,SRS3924362,SRX4865533,GSM3426762: Br1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5407169100,18023897
GSE121141,SRR8032942,GSM3426762,SRS3924362,SRX4865533,GSM3426762: Br1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5049808200,16832694
GSE121141,SRR8032943,GSM3426763,SRS3924490,SRX4865534,GSM3426763: Br1209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,11312682900,37708943
GSE121141,SRR8032944,GSM3426764,SRS3924364,SRX4865535,GSM3426764: Br2003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5293691100,17645637
GSE121141,SRR8032945,GSM3426764,SRS3924364,SRX4865535,GSM3426764: Br2003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4976205900,16587353
GSE121141,SRR8032946,GSM3426765,SRS3924363,SRX4865536,GSM3426765: Br2004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,9375516600,31251722
GSE121141,SRR8032947,GSM3426765,SRS3924363,SRX4865536,GSM3426765: Br2004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,8662410900,28874703
GSE121141,SRR8032948,GSM3426766,SRS3924492,SRX4865537,GSM3426766: Br2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,14084836800,46949456
GSE121141,SRR8032949,GSM3426767,SRS3924365,SRX4865538,GSM3426767: Br2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,10560655800,35202186
GSE121141,SRR8032950,GSM3426767,SRS3924365,SRX4865538,GSM3426767: Br2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,10621506300,35405021
GSE121141,SRR8032951,GSM3426768,SRS3924366,SRX4865539,GSM3426768: Br2010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4491091200,14970304
GSE121141,SRR8032952,GSM3426769,SRS3924367,SRX4865540,GSM3426769: Br3003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5834379900,19447933
GSE121141,SRR8032953,GSM3426769,SRS3924367,SRX4865540,GSM3426769: Br3003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5369933400,17899778
GSE121141,SRR8032954,GSM3426770,SRS3924368,SRX4865541,GSM3426770: Br3004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,8917068300,29723561
GSE121141,SRR8032955,GSM3426771,SRS3924369,SRX4865542,GSM3426771: Br3008; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,9859886400,32866288
GSE121141,SRR8032956,GSM3426772,SRS3924370,SRX4865543,GSM3426772: Br3009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,11727980400,39093268
GSE121141,SRR8032957,GSM3426773,SRS3924493,SRX4865544,GSM3426773: Br3010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,21605632800,72018776
GSE121141,SRR8032958,GSM3426774,SRS3924372,SRX4865545,GSM3426774: H0603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,11920644900,39735483
GSE121141,SRR8032959,GSM3426774,SRS3924372,SRX4865545,GSM3426774: H0603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,11566160700,38553869
GSE121141,SRR8032960,GSM3426775,SRS3924371,SRX4865546,GSM3426775: H0607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,9371353800,31237846
GSE121141,SRR8032961,GSM3426776,SRS3924494,SRX4865547,GSM3426776: H0608; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,10525629900,35085433
GSE121141,SRR8032962,GSM3426777,SRS3924373,SRX4865548,GSM3426777: H0609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,6099184800,20330616
GSE121141,SRR8032963,GSM3426778,SRS3924495,SRX4865549,GSM3426778: H0610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,35914841400,119716138
GSE121141,SRR8032964,GSM3426779,SRS3924374,SRX4865550,GSM3426779: H1003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,7138090200,23793634
GSE121141,SRR8032965,GSM3426780,SRS3924377,SRX4865551,GSM3426780: H1203; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5056026600,16853422
