dataset,run_accession,local_fastq_files,local_fastq_count,local_size_bytes,mates_present,sample_id,library_layout,library_strategy,library_selection,sample_accession,experiment_accession,experiment_title,biosample,bioproject,run_total_bases,metadata_status
GSE80672,SRR3440916,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440916_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440916_2.fastq,2,11278602168,1;2,GSM2132951,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412461,SRX1727239,GSM2132951: M3406; Mus musculus; Bisulfite-Seq,SAMN04902310,PRJNA319643,3674835450,mapped
GSE80672,SRR3440917,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440917_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440917_2.fastq,2,205020920,1;2,GSM2132952,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412463,SRX1727240,GSM2132952: M3408; Mus musculus; Bisulfite-Seq,SAMN04902311,PRJNA319643,68943000,mapped
GSE80672,SRR3440918,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440918_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440918_2.fastq,2,7663395352,1;2,GSM2132952,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412463,SRX1727240,GSM2132952: M3408; Mus musculus; Bisulfite-Seq,SAMN04902311,PRJNA319643,2506126350,mapped
GSE80672,SRR3440919,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440919_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440919_2.fastq,2,12671738040,1;2,GSM2132953,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412462,SRX1727241,GSM2132953: M3409; Mus musculus; Bisulfite-Seq,SAMN04902312,PRJNA319643,4125202650,mapped
GSE80672,SRR3440920,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440920_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440920_2.fastq,2,8390069928,1;2,GSM2132954,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412464,SRX1727242,GSM2132954: M3410; Mus musculus; Bisulfite-Seq,SAMN04902313,PRJNA319643,2741042700,mapped
GSE80672,SRR3440921,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440921_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440921_2.fastq,2,7500364776,1;2,GSM2132954,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412464,SRX1727242,GSM2132954: M3410; Mus musculus; Bisulfite-Seq,SAMN04902313,PRJNA319643,2453422500,mapped
GSE80672,SRR3440922,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440922_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440922_2.fastq,2,7641961336,1;2,GSM2132955,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412466,SRX1727243,GSM2132955: M3501; Mus musculus; Bisulfite-Seq,SAMN04902314,PRJNA319643,2499197250,mapped
GSE80672,SRR3440923,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440923_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440923_2.fastq,2,11780131416,1;2,GSM2132955,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412466,SRX1727243,GSM2132955: M3501; Mus musculus; Bisulfite-Seq,SAMN04902314,PRJNA319643,3836967750,mapped
GSE80672,SRR3440924,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440924_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440924_2.fastq,2,4664044600,1;2,GSM2132956,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412465,SRX1727244,GSM2132956: M3501R; Mus musculus; Bisulfite-Seq,SAMN04902319,PRJNA319643,1536508650,mapped
GSE80672,SRR3440925,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440925_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440925_2.fastq,2,4642796648,1;2,GSM2132956,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412465,SRX1727244,GSM2132956: M3501R; Mus musculus; Bisulfite-Seq,SAMN04902319,PRJNA319643,1529639700,mapped
GSE80672,SRR3440926,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440926_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440926_2.fastq,2,9882795976,1;2,GSM2132957,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412467,SRX1727245,GSM2132957: M3502; Mus musculus; Bisulfite-Seq,SAMN04902320,PRJNA319643,3223605000,mapped
GSE80672,SRR3440927,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440927_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440927_2.fastq,2,9473542872,1;2,GSM2132957,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412467,SRX1727245,GSM2132957: M3502; Mus musculus; Bisulfite-Seq,SAMN04902320,PRJNA319643,3091303350,mapped
GSE80672,SRR3440928,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440928_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440928_2.fastq,2,3019624680,1;2,GSM2132958,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412468,SRX1727246,GSM2132958: M3502R; Mus musculus; Bisulfite-Seq,SAMN04902315,PRJNA319643,996221550,mapped
GSE80672,SRR3440929,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440929_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440929_2.fastq,2,7275705256,1;2,GSM2132958,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412468,SRX1727246,GSM2132958: M3502R; Mus musculus; Bisulfite-Seq,SAMN04902315,PRJNA319643,2380795500,mapped
GSE80672,SRR3440930,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440930_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440930_2.fastq,2,5955028088,1;2,GSM2132959,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412469,SRX1727247,GSM2132959: M3503; Mus musculus; Bisulfite-Seq,SAMN04902316,PRJNA319643,1953852450,mapped
GSE80672,SRR3440931,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440931_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440931_2.fastq,2,8733633624,1;2,GSM2132959,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412469,SRX1727247,GSM2132959: M3503; Mus musculus; Bisulfite-Seq,SAMN04902316,PRJNA319643,2852108550,mapped
GSE80672,SRR3440932,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440932_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440932_2.fastq,2,11267190088,1;2,GSM2132960,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412470,SRX1727248,GSM2132960: M3503R; Mus musculus; Bisulfite-Seq,SAMN04902317,PRJNA319643,3671146200,mapped
GSE80672,SRR3440933,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440933_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440933_2.fastq,2,5800659928,1;2,GSM2132961,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412471,SRX1727249,GSM2132961: MIPSK1; Mus musculus; Bisulfite-Seq,SAMN04902318,PRJNA319643,1903948950,mapped
GSE80672,SRR3440934,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440934_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440934_2.fastq,2,8506607240,1;2,GSM2132961,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412471,SRX1727249,GSM2132961: MIPSK1; Mus musculus; Bisulfite-Seq,SAMN04902318,PRJNA319643,2778716400,mapped
GSE80672,SRR3440935,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440935_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440935_2.fastq,2,7656489176,1;2,GSM2132962,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412472,SRX1727250,GSM2132962: MIPSK2; Mus musculus; Bisulfite-Seq,SAMN04902321,PRJNA319643,2503893750,mapped
GSE80672,SRR3440936,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440936_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440936_2.fastq,2,10472922312,1;2,GSM2132962,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412472,SRX1727250,GSM2132962: MIPSK2; Mus musculus; Bisulfite-Seq,SAMN04902321,PRJNA319643,3414378600,mapped
GSE80672,SRR3440937,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440937_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440937_2.fastq,2,1252401696,1;2,GSM2132963,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412473,SRX1727251,GSM2132963: MIPSK3; Mus musculus; Bisulfite-Seq,SAMN04902322,PRJNA319643,414898200,mapped
GSE80672,SRR3440938,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440938_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440938_2.fastq,2,7117755944,1;2,GSM2132963,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412473,SRX1727251,GSM2132963: MIPSK3; Mus musculus; Bisulfite-Seq,SAMN04902322,PRJNA319643,2329734300,mapped
GSE80672,SRR3440939,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440939_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440939_2.fastq,2,5161440536,1;2,GSM2132964,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412475,SRX1727252,GSM2132964: MIPSL1; Mus musculus; Bisulfite-Seq,SAMN04902323,PRJNA319643,1697304750,mapped
GSE80672,SRR3440940,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440940_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440940_2.fastq,2,7247857368,1;2,GSM2132964,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412475,SRX1727252,GSM2132964: MIPSL1; Mus musculus; Bisulfite-Seq,SAMN04902323,PRJNA319643,2371792950,mapped
GSE80672,SRR3440941,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440941_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440941_2.fastq,2,6460827992,1;2,GSM2132965,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412474,SRX1727253,GSM2132965: MIPSL2; Mus musculus; Bisulfite-Seq,SAMN04902324,PRJNA319643,2117365350,mapped
GSE80672,SRR3440942,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440942_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440942_2.fastq,2,10091603400,1;2,GSM2132965,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412474,SRX1727253,GSM2132965: MIPSL2; Mus musculus; Bisulfite-Seq,SAMN04902324,PRJNA319643,3291107400,mapped
GSE80672,SRR3440943,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440943_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440943_2.fastq,2,4155627840,1;2,GSM2132966,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412476,SRX1727254,GSM2132966: MIPSL3; Mus musculus; Bisulfite-Seq,SAMN04902325,PRJNA319643,1369906800,mapped
GSE80672,SRR3440944,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440944_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440944_2.fastq,2,7119312200,1;2,GSM2132966,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1412476,SRX1727254,GSM2132966: MIPSL3; Mus musculus; Bisulfite-Seq,SAMN04902325,PRJNA319643,2330237400,mapped
GSE93957,SRR5195621,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195621_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195621_2.fastq,2,15098690428,1;2,GSM2465615,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935086,SRX2511223,GSM2465615: Cortex_41wk_M00018359; Mus musculus; Bisulfite-Seq,SAMN06250854,PRJNA362895,3798407648,mapped
GSE93957,SRR5195622,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195622_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195622_2.fastq,2,15335040280,1;2,GSM2465616,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935087,SRX2511224,GSM2465616: Heart_41wk_M00018359; Mus musculus; Bisulfite-Seq,SAMN06250853,PRJNA362895,3857752552,mapped
GSE93957,SRR5195623,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195623_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195623_2.fastq,2,10967765264,1;2,GSM2465617,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935088,SRX2511225,GSM2465617: Liver_41wk_M00018359; Mus musculus; Bisulfite-Seq,SAMN06250855,PRJNA362895,2762222584,mapped
GSE93957,SRR5195624,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195624_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195624_2.fastq,2,15239692084,1;2,GSM2465618,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935089,SRX2511226,GSM2465618: Lung_41wk_M00018359; Mus musculus; Bisulfite-Seq,SAMN06250857,PRJNA362895,3833813768,mapped
GSE93957,SRR5195625,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195625_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195625_2.fastq,2,19162662352,1;2,GSM2465619,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935090,SRX2511227,GSM2465619: Cortex_41wk_M00018362; Mus musculus; Bisulfite-Seq,SAMN06250856,PRJNA362895,4817758104,mapped
GSE93957,SRR5195626,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195626_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195626_2.fastq,2,17525473580,1;2,GSM2465620,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935091,SRX2511228,GSM2465620: Heart_41wk_M00018362; Mus musculus; Bisulfite-Seq,SAMN06250859,PRJNA362895,4407095600,mapped
GSE93957,SRR5195627,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195627_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195627_2.fastq,2,6452447736,1;2,GSM2465621,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935092,SRX2511229,GSM2465621: Liver_41wk_M00018362; Mus musculus; Bisulfite-Seq,SAMN06250858,PRJNA362895,1629643224,mapped
GSE93957,SRR5195628,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195628_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195628_2.fastq,2,14731845644,1;2,GSM2465622,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935093,SRX2511230,GSM2465622: Lung_41wk_M00018362; Mus musculus; Bisulfite-Seq,SAMN06250860,PRJNA362895,3706376968,mapped
GSE93957,SRR5195629,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195629_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195629_2.fastq,2,17995791784,1;2,GSM2465623,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935094,SRX2511231,GSM2465623: Cortex_41wk_M00018363; Mus musculus; Bisulfite-Seq,SAMN06250861,PRJNA362895,4525075872,mapped
GSE93957,SRR5195630,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195630_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195630_2.fastq,2,18789291260,1;2,GSM2465624,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935095,SRX2511232,GSM2465624: Heart_41wk_M00018363; Mus musculus; Bisulfite-Seq,SAMN06250830,PRJNA362895,4724123216,mapped
GSE93957,SRR5195631,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195631_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195631_2.fastq,2,20784437740,1;2,GSM2465625,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935096,SRX2511233,GSM2465625: Liver_41wk_M00018363; Mus musculus; Bisulfite-Seq,SAMN06250829,PRJNA362895,5224560872,mapped
GSE93957,SRR5195632,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195632_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195632_2.fastq,2,26507370340,1;2,GSM2465626,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935097,SRX2511234,GSM2465626: Lung_41wk_M00018363; Mus musculus; Bisulfite-Seq,SAMN06250828,PRJNA362895,6660064072,mapped
GSE93957,SRR5195633,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195633_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195633_2.fastq,2,15365709192,1;2,GSM2465627,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935098,SRX2511235,GSM2465627: Cortex_41wk_M00018381; Mus musculus; Bisulfite-Seq,SAMN06250825,PRJNA362895,3865389336,mapped
GSE93957,SRR5195634,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195634_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195634_2.fastq,2,12255906392,1;2,GSM2465628,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935099,SRX2511236,GSM2465628: Heart_41wk_M00018381; Mus musculus; Bisulfite-Seq,SAMN06250827,PRJNA362895,3085385680,mapped
GSE93957,SRR5195635,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195635_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195635_2.fastq,2,12580910540,1;2,GSM2465629,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935100,SRX2511237,GSM2465629: Liver_41wk_M00018381; Mus musculus; Bisulfite-Seq,SAMN06250826,PRJNA362895,3166854792,mapped
GSE93957,SRR5195636,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195636_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195636_2.fastq,2,14866673816,1;2,GSM2465630,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935101,SRX2511238,GSM2465630: Lung_41wk_M00018381; Mus musculus; Bisulfite-Seq,SAMN06250822,PRJNA362895,3740242720,mapped
GSE93957,SRR5195637,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195637_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195637_2.fastq,2,17555124904,1;2,GSM2465631,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935102,SRX2511239,GSM2465631: Cortex_27wk_M00018724; Mus musculus; Bisulfite-Seq,SAMN06250821,PRJNA362895,4414573848,mapped
GSE93957,SRR5195638,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195638_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195638_2.fastq,2,11950080508,1;2,GSM2465632,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935103,SRX2511240,GSM2465632: Heart_27wk_M00018724; Mus musculus; Bisulfite-Seq,SAMN06250823,PRJNA362895,3008672496,mapped
GSE93957,SRR5195639,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195639_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195639_2.fastq,2,17286213932,1;2,GSM2465633,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935104,SRX2511241,GSM2465633: Liver_27wk_M00018724; Mus musculus; Bisulfite-Seq,SAMN06250824,PRJNA362895,4347103328,mapped
GSE93957,SRR5195640,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195640_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195640_2.fastq,2,14578206072,1;2,GSM2465634,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935105,SRX2511242,GSM2465634: Lung_27wk_M00018724; Mus musculus; Bisulfite-Seq,SAMN06250820,PRJNA362895,3667888592,mapped
GSE93957,SRR5195641,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195641_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195641_2.fastq,2,18204815276,1;2,GSM2465635,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935106,SRX2511243,GSM2465635: Cortex_27wk_M00018752; Mus musculus; Bisulfite-Seq,SAMN06250819,PRJNA362895,4577510704,mapped
GSE93957,SRR5195642,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195642_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195642_2.fastq,2,15328349792,1;2,GSM2465636,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935107,SRX2511244,GSM2465636: Heart_27wk_M00018752; Mus musculus; Bisulfite-Seq,SAMN06250818,PRJNA362895,3855988896,mapped
GSE93957,SRR5195643,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195643_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195643_2.fastq,2,5576801040,1;2,GSM2465637,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935108,SRX2511245,GSM2465637: Liver_27wk_M00018752; Mus musculus; Bisulfite-Seq,SAMN06250817,PRJNA362895,1409269064,mapped
GSE93957,SRR5195644,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195644_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195644_2.fastq,2,13731843580,1;2,GSM2465638,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935109,SRX2511246,GSM2465638: Lung_27wk_M00018752; Mus musculus; Bisulfite-Seq,SAMN06250816,PRJNA362895,3455546112,mapped
GSE93957,SRR5195645,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195645_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195645_2.fastq,2,17363776312,1;2,GSM2465639,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935110,SRX2511247,GSM2465639: Cortex_27wk_M00018754; Mus musculus; Bisulfite-Seq,SAMN06250815,PRJNA362895,4366578936,mapped
GSE93957,SRR5195646,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195646_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195646_2.fastq,2,9847577840,1;2,GSM2465640,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935111,SRX2511248,GSM2465640: Heart_27wk_M00018754; Mus musculus; Bisulfite-Seq,SAMN06250814,PRJNA362895,2481286608,mapped
GSE93957,SRR5195647,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195647_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195647_2.fastq,2,15842286156,1;2,GSM2465641,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935112,SRX2511249,GSM2465641: Liver_27wk_M00018754; Mus musculus; Bisulfite-Seq,SAMN06250813,PRJNA362895,3984920008,mapped
GSE93957,SRR5195648,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195648_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195648_2.fastq,2,12745684300,1;2,GSM2465642,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935113,SRX2511250,GSM2465642: Lung_27wk_M00018754; Mus musculus; Bisulfite-Seq,SAMN06250812,PRJNA362895,3208219464,mapped
GSE93957,SRR5195649,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195649_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195649_2.fastq,2,16867427592,1;2,GSM2465643,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935114,SRX2511251,GSM2465643: Cortex_27wk_M0112371; Mus musculus; Bisulfite-Seq,SAMN06250811,PRJNA362895,4242041992,mapped
GSE93957,SRR5195650,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195650_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195650_2.fastq,2,18465548400,1;2,GSM2465644,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935115,SRX2511252,GSM2465644: Heart_27wk_M0112371; Mus musculus; Bisulfite-Seq,SAMN06250810,PRJNA362895,4642902168,mapped
GSE93957,SRR5195651,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195651_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195651_2.fastq,2,7643950228,1;2,GSM2465645,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935116,SRX2511253,GSM2465645: Liver_27wk_M0112371; Mus musculus; Bisulfite-Seq,SAMN06250809,PRJNA362895,1928517784,mapped
GSE93957,SRR5195652,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195652_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195652_2.fastq,2,10442898196,1;2,GSM2465646,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935117,SRX2511254,GSM2465646: Lung_27wk_M0112371; Mus musculus; Bisulfite-Seq,SAMN06250808,PRJNA362895,2630562616,mapped
GSE93957,SRR5195653,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195653_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195653_2.fastq,2,10635605800,1;2,GSM2465647,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935118,SRX2511255,GSM2465647: Cortex_1wk_M01NB; Mus musculus; Bisulfite-Seq,SAMN06250807,PRJNA362895,2678899224,mapped
GSE93957,SRR5195654,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195654_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195654_2.fastq,2,15376668880,1;2,GSM2465648,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935119,SRX2511256,GSM2465648: Heart_1wk_M01NB; Mus musculus; Bisulfite-Seq,SAMN06250806,PRJNA362895,3868118800,mapped
GSE93957,SRR5195655,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195655_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195655_2.fastq,2,8349597812,1;2,GSM2465649,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935120,SRX2511257,GSM2465649: Liver_1wk_M01NB; Mus musculus; Bisulfite-Seq,SAMN06250805,PRJNA362895,2105515096,mapped
GSE93957,SRR5195656,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195656_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195656_2.fastq,2,7975862904,1;2,GSM2465650,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935121,SRX2511258,GSM2465650: Lung_1wk_M01NB; Mus musculus; Bisulfite-Seq,SAMN06250804,PRJNA362895,2011770616,mapped
GSE93957,SRR5195657,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195657_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195657_2.fastq,2,11526589692,1;2,GSM2465651,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935122,SRX2511259,GSM2465651: Cortex_1wk_M02NB; Mus musculus; Bisulfite-Seq,SAMN06250803,PRJNA362895,2902388320,mapped
GSE93957,SRR5195658,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195658_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195658_2.fastq,2,14262174092,1;2,GSM2465652,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935123,SRX2511260,GSM2465652: Liver_1wk_M02NB; Mus musculus; Bisulfite-Seq,SAMN06250863,PRJNA362895,3588564808,mapped
GSE93957,SRR5195659,/data/mouse_methyl/raw/GSE93957/fastq/SRR5195659_1.fastq;/data/mouse_methyl/raw/GSE93957/fastq/SRR5195659_2.fastq,2,15666653312,1;2,GSM2465653,PAIRED,Bisulfite-Seq,Reduced Representation,SRS1935124,SRX2511261,GSM2465653: Lung_1wk_M02NB; Mus musculus; Bisulfite-Seq,SAMN06250862,PRJNA362895,3940862960,mapped
